district,week_id,start_date,end_date,Duration,T2M_max,T2M_min,T2M_avg,T2M_MAX_max,T2M_MAX_min,T2M_MAX_avg,T2M_MIN_max,T2M_MIN_min,T2M_MIN_avg,RH2M_max,RH2M_min,RH2M_avg,PRECTOTCORR_max,PRECTOTCORR_min,PRECTOTCORR_avg,month,monsoon_IM2,monsoon_NE,monsoon_SW,week_number,sin_week,cos_week,PRECTOTCORR_avg_lag_1,PRECTOTCORR_avg_lag_2,PRECTOTCORR_avg_lag_3,PRECTOTCORR_avg_lag_4,PRECTOTCORR_avg_lag_5,PRECTOTCORR_avg_lag_6,T2M_avg_lag_1,T2M_avg_lag_2,T2M_avg_lag_3,T2M_avg_lag_4,T2M_avg_lag_5,T2M_avg_lag_6,RH2M_avg_lag_1,RH2M_avg_lag_2,RH2M_avg_lag_3,RH2M_avg_lag_4,RH2M_avg_lag_5,RH2M_avg_lag_6,target
Ratnapura,257,2024-11-30,2024-12-06, 2024-11-30 to 2024-12-06,25.34,24.3,24.72142857,29.51,26.57,28.34285714,22.98,21.35,21.94571429,90.18,84.48,86.16285714,7.95,0.03,1.424285714,11,True,False,False,48,-0.464723172,0.885456026,9.774285714,6.687142857,10.73285714,17.90857143,2.284285714,5.127142857,24.42571429,25.27,25.54142857,25.02,25.48714286,25.29428571,89.72571429,88.19,86.92285714,87.17571429,89.82571429,89.23428571,1
Mannar,208,2023-12-23,2023-12-29, 2023-12-23 to 2023-12-29,27.02,26.28,26.57714286,28.81,28.14,28.43857143,26.01,24.84,25.32571429,90.1,83.48,87.82428571,9.19,1.29,4.252857143,12,False,True,False,51,-0.12053668,0.992708874,27.43857143,16.95714286,6.937142857,10.26857143,12.05714286,18.58857143,26.75571429,26.93714286,27.48714286,27.13571429,27.29571429,27.43142857,90.60857143,87.47142857,88.45857143,88.13714286,84.07714286,87.63142857,0
Kalutara,199,2023-10-21,2023-10-27, 2023-10-21 to 2023-10-27,27.37,25.48,26.65857143,29.73,26.26,28.29,25.72,24.55,25.18428571,89.69,80.33,84.79428571,56.63,4.19,18.59714286,10,True,False,False,42,-0.935016243,0.354604887,17.32,12.54857143,24.02428571,18.77428571,13.68,8.311428571,26.13285714,26.71714286,26.63714286,26.98285714,26.66,26.87428571,87.60714286,87.15,87.20857143,86.44142857,86.11428571,85.26571429,0
Nuwara Eliya,52,2020-12-26,2021-01-01, 2020-12-26 to 2021-01-01,22.79,21.38,22.19428571,27.73,25.64,26.65571429,19.93,17.36,18.76571429,92.24,88.32,90.11857143,25.95,1.36,10.24714286,12,False,True,False,52,6.43e-16,1.0,13.30571429,2.171428571,2.838571429,8.002857143,4.281428571,11.90428571,21.71857143,21.60142857,22.62857143,22.22428571,21.89857143,22.73428571,92.93428571,86.85571429,87.78,90.97714286,91.26428571,89.9,0
Mullaitivu,54,2021-01-09,2021-01-15, 2021-01-09 to 2021-01-15,26.61,26.02,26.38,27.42,26.7,27.13285714,26.03,25.14,25.66285714,89.77,86.33,88.57285714,94.31,4.37,28.94714286,1,False,True,False,1,0.12053668,0.992708874,10.38142857,11.15857143,7.317142857,12.93285714,15.83142857,38.36571429,26.45714286,26.44714286,26.26571429,26.46857143,26.67857143,27.10714286,87.83285714,82.65285714,82.42285714,80.11428571,84.88,85.84857143,0
Kurunegala,59,2021-02-13,2021-02-19, 2021-02-13 to 2021-02-19,24.53,22.95,23.57857143,29.47,27.12,28.65714286,20.86,18.33,19.53,88.67,86.6,87.80571429,2.78,0.0,0.95,2,False,True,False,6,0.663122658,0.748510748,2.217142857,4.268571429,3.05,1.481428571,15.94285714,11.18428571,22.39571429,23.35857143,22.12857143,23.75,23.51142857,24.08142857,87.92571429,90.77857143,88.78571429,91.82142857,93.58285714,91.55571429,0
Nuwara Eliya,184,2023-07-08,2023-07-14, 2023-07-08 to 2023-07-14,23.68,22.76,23.17428571,28.08,26.43,27.00428571,21.21,20.11,20.78571429,90.4,85.73,88.60714286,3.0,0.59,1.415714286,7,False,False,True,27,-0.12053668,-0.992708874,6.23,4.758571429,2.238571429,3.864285714,3.6,5.721428571,22.42428571,23.05571429,23.43285714,23.61428571,23.71857143,23.95428571,91.16571429,90.87857143,89.97571429,90.78857143,89.87714286,90.22285714,0
Kilinochchi,64,2021-03-20,2021-03-26, 2021-03-20 to 2021-03-26,28.24,27.83,28.00857143,29.97,28.87,29.56428571,27.0,26.29,26.74571429,80.21,71.16,76.99571429,1.17,0.03,0.522857143,3,False,False,False,11,0.970941817,0.239315664,0.117142857,1.994285714,0.021428571,1.628571429,0.502857143,0.175714286,27.60571429,27.40142857,26.55285714,26.68,26.09,25.46714286,76.69285714,80.94714286,73.63571429,79.08,80.65285714,74.92142857,0
Ampara,176,2023-05-13,2023-05-19, 2023-05-13 to 2023-05-19,29.77,29.08,29.40428571,32.61,30.78,31.66857143,28.14,27.34,27.67285714,84.48,80.13,81.82,3.6,0.55,1.772857143,5,False,False,True,19,0.748510748,-0.663122658,11.97428571,14.74428571,6.441428571,1.09,1.511428571,5.177142857,28.15714286,28.47,29.47571429,29.60428571,28.81428571,28.46142857,79.64428571,79.41428571,76.62857143,73.70571429,74.74142857,77.29428571,0
Monaragala,228,2024-05-11,2024-05-17, 2024-05-11 to 2024-05-17,27.45,25.75,26.77714286,33.08,28.4,31.09571429,24.35,23.48,23.92285714,89.34,76.08,82.02571429,23.05,6.22,10.36285714,5,False,False,True,19,0.748510748,-0.663122658,2.824285714,4.604285714,0.814285714,2.318571429,2.74,2.562857143,28.39857143,28.04,28.10714286,26.91428571,26.91428571,26.89714286,76.56142857,77.76285714,73.34142857,81.12,79.42285714,78.09285714,0
Monaragala,71,2021-05-08,2021-05-14, 2021-05-08 to 2021-05-14,26.21,25.05,25.57571429,30.27,27.16,29.08,23.44,21.78,22.79857143,93.29,85.63,88.01857143,28.6,1.94,11.08857143,5,False,False,True,18,0.822983866,-0.568064747,7.897142857,3.681428571,5.027142857,8.567142857,0.727142857,4.858571429,25.32285714,25.79857143,25.74857143,24.82857143,25.25857143,24.97857143,86.94428571,85.02428571,84.59714286,85.73285714,81.64571429,81.89857143,0
Ampara,91,2021-09-25,2021-10-01, 2021-09-25 to 2021-10-01,28.55,27.02,27.94714286,31.16,27.81,30.17857143,26.77,26.13,26.35428571,80.99,76.62,78.14,22.76,0.81,9.322857143,9,False,False,True,38,-0.992708874,-0.12053668,8.618571429,3.317142857,3.188571429,3.698571429,5.807142857,1.477142857,28.55857143,28.78857143,28.69285714,28.55714286,28.09142857,28.56571429,79.70571429,77.76571429,77.96285714,76.28714286,79.42857143,73.19714286,0
Kalutara,240,2024-08-03,2024-08-09, 2024-08-03 to 2024-08-09,27.31,26.9,27.07,28.67,28.16,28.42714286,26.28,25.89,26.04,86.43,83.93,85.16857143,6.91,0.64,2.724285714,8,False,False,True,31,-0.568064747,-0.822983866,5.445714286,1.592857143,3.851428571,3.94,4.122857143,4.627142857,27.35428571,27.39142857,27.28714286,27.31857143,27.34857143,27.43,86.82285714,88.31428571,86.57285714,84.72,87.07857143,86.01857143,0
Matale,35,2020-08-29,2020-09-04, 2020-08-29 to 2020-09-04,26.01,24.69,25.41714286,30.96,28.5,29.82142857,23.16,21.83,22.63571429,86.71,79.5,82.82428571,8.85,0.12,3.897142857,8,False,False,True,35,-0.885456026,-0.464723172,2.65,0.037142857,2.84,5.91,3.964285714,3.957142857,26.41,25.95571429,25.10285714,25.09571429,24.60714286,25.40142857,79.27142857,81.57142857,84.76857143,84.96142857,84.30714286,85.09,0
Colombo,83,2021-07-31,2021-08-06, 2021-07-31 to 2021-08-06,26.49,26.09,26.28428571,28.13,27.55,27.90285714,25.41,24.87,25.14857143,89.29,84.77,88.20142857,4.75,0.27,1.778571429,7,False,False,True,30,-0.464723172,-0.885456026,8.872857143,2.88,4.951428571,7.59,4.344285714,2.741428571,26.28,26.46571429,26.07571429,26.56714286,26.57285714,26.62428571,87.74714286,88.64428571,88.82857143,88.09428571,86.16142857,87.27142857,0
Kalutara,157,2022-12-31,2023-01-06, 2022-12-31 to 2023-01-06,26.21,25.31,25.65428571,28.98,28.29,28.54285714,24.01,21.96,22.65285714,85.42,76.95,80.07857143,6.41,0.01,1.127142857,12,False,True,False,52,6.43e-16,1.0,8.802857143,5.341428571,6.72,9.158571429,5.101428571,0.552857143,25.88285714,25.83285714,26.46571429,26.00142857,26.96571429,26.12285714,85.37,87.33,81.88,82.14857143,77.28,82.32428571,0
Matale,277,2025-04-19,2025-04-25, 2025-04-19 to 2025-04-25,26.61,25.03,25.96571429,30.5,29.18,29.98714286,23.76,21.8,22.98571429,89.38,85.22,87.58714286,8.25,1.52,5.442857143,4,False,False,False,16,0.935016243,-0.354604887,2.04,8.847142857,12.94571429,3.114285714,4.542857143,8.438571429,25.97857143,25.69428571,25.21428571,25.55571429,25.31428571,24.47,87.51142857,87.25285714,83.19285714,84.69857143,88.00285714,85.42285714,0
Anuradhapura,256,2024-11-23,2024-11-29, 2024-11-23 to 2024-11-29,25.9,24.47,25.28428571,29.33,26.24,27.19714286,24.59,23.3,24.06428571,95.35,90.35,93.00142857,78.04,4.76,30.49142857,11,True,False,False,47,-0.568064747,0.822983866,11.48,4.392857143,16.16142857,1.455714286,5.31,10.74571429,26.27714286,26.46857143,26.24428571,26.99285714,26.74714286,26.40714286,89.79857143,87.59714286,86.66285714,86.73857143,86.12714286,85.30857143,1
Puttalam,213,2024-01-27,2024-02-02, 2024-01-27 to 2024-02-02,26.84,25.05,26.05857143,29.87,28.89,29.30857143,24.79,21.06,23.41857143,88.54,82.56,85.55142857,15.54,0.02,2.917142857,1,False,True,False,4,0.464723172,0.885456026,0.207142857,2.867142857,9.787142857,7.015714286,5.712857143,10.45714286,25.24714286,25.22428571,26.04428571,26.22285714,26.34142857,26.64857143,83.87,84.14285714,88.38714286,87.49857143,88.40571429,89.46857143,0
Galle,50,2020-12-12,2020-12-18, 2020-12-12 to 2020-12-18,27.49,26.7,27.10714286,28.69,27.09,28.03714286,26.61,25.89,26.08714286,81.12,70.86,75.84571429,4.97,0.14,1.72,12,False,True,False,50,-0.239315664,0.970941817,5.98,5.34,3.868571429,16.01,15.16285714,7.374285714,27.72,27.70142857,27.34142857,27.45,27.83285714,27.56428571,79.14,80.71428571,82.19857143,83.26571429,82.95857143,83.33714286,0
Hambantota,242,2024-08-17,2024-08-23, 2024-08-17 to 2024-08-23,27.99,27.47,27.74285714,29.11,28.3,28.69142857,27.38,26.55,26.97285714,86.99,78.56,83.44142857,25.34,2.44,8.907142857,8,False,False,True,33,-0.748510748,-0.663122658,6.017142857,2.837142857,4.39,1.932857143,2.314285714,3.464285714,27.97571429,27.99,27.85857143,28.17142857,27.98285714,28.02285714,85.11285714,82.96142857,85.98285714,85.09,84.68,83.65,1
Badulla,125,2022-05-21,2022-05-27, 2022-05-21 to 2022-05-27,25.46,24.9,25.20714286,29.99,28.43,29.33142857,23.01,22.08,22.42428571,89.58,86.33,87.55142857,10.76,1.8,5.46,5,False,False,True,20,0.663122658,-0.748510748,7.898571429,3.945714286,6.834285714,8.587142857,8.507142857,25.97428571,25.35142857,25.45,26.07142857,25.65,25.98,25.32,88.44,85.68,83.82571429,85.16571429,86.02,85.55428571,4
Anuradhapura,101,2021-12-04,2021-12-10, 2021-12-04 to 2021-12-10,26.67,24.86,25.70571429,30.77,28.77,29.62571429,23.21,21.88,22.63571429,90.4,81.94,86.71,6.83,0.68,2.104285714,12,False,True,False,48,-0.464723172,0.885456026,12.57714286,19.18285714,8.681428571,25.01428571,19.54857143,15.95571429,25.42857143,25.24857143,25.49857143,24.99428571,25.72857143,25.85142857,90.39714286,91.15,92.16,92.56142857,90.21428571,86.71,0
Ampara,53,2021-01-02,2021-01-08, 2021-01-02 to 2021-01-08,27.1,26.01,26.61571429,27.95,26.74,27.43714286,26.49,25.39,25.87142857,88.2,83.98,86.45142857,13.98,1.48,7.195714286,1,False,True,False,53,0.12053668,0.992708874,10.58714286,27.52571429,5.395714286,3.264285714,17.43571429,9.101428571,26.70571429,26.41,26.57857143,27.02428571,27.16428571,26.95285714,83.91714286,86.32,78.67285714,84.10428571,85.74857143,83.98428571,0
Kandy,86,2021-08-21,2021-08-27, 2021-08-21 to 2021-08-27,25.41,24.48,24.89,29.99,27.58,28.78285714,23.67,20.63,22.26,88.73,84.15,86.83571429,10.03,0.75,4.898571429,8,False,False,True,33,-0.748510748,-0.663122658,0.877142857,6.724285714,0.35,4.138571429,2.795714286,9.21,24.86714286,24.74142857,25.23,25.08428571,25.23857143,24.79857143,85.11,88.11285714,86.23428571,87.30571429,88.19285714,87.77142857,0
Ampara,13,2020-03-28,2020-04-03, 2020-03-28 to 2020-04-03,28.6,27.74,28.20857143,31.04,30.19,30.59857143,26.89,25.62,26.45428571,76.39,70.0,73.85857143,0.69,0.0,0.288571429,3,False,False,False,13,1.0,-1.61e-16,0.598571429,0.735714286,0.358571429,0.115714286,1.114285714,1.674285714,28.03714286,28.25142857,27.75571429,27.17285714,27.23285714,26.72142857,72.88428571,76.21285714,73.20428571,74.33142857,79.95142857,77.73142857,0
Ratnapura,238,2024-07-20,2024-07-26, 2024-07-20 to 2024-07-26,26.4,25.09,25.95142857,30.93,28.95,29.86714286,23.97,22.79,23.45571429,87.58,83.96,85.62571429,1.6,0.24,0.85,7,False,False,True,29,-0.354604887,-0.935016243,2.385714286,2.781428571,4.017142857,2.902857143,2.174285714,1.42,25.43714286,25.33428571,25.69,25.57571429,25.91142857,25.85285714,87.07714286,87.15285714,87.96714286,86.58428571,88.45714286,89.07857143,1
Batticaloa,29,2020-07-18,2020-07-24, 2020-07-18 to 2020-07-24,28.89,27.68,28.06,31.71,28.66,29.94142857,27.01,26.24,26.65285714,83.2,74.28,80.08142857,7.93,0.89,3.184285714,7,False,False,True,29,-0.354604887,-0.935016243,3.632857143,2.767142857,2.337142857,6.822857143,0.885714286,2.115714286,28.70857143,29.04,29.44142857,29.00714286,30.07714286,29.61714286,77.51571429,72.86571429,75.02714286,71.13428571,73.21428571,72.32,0
Matale,36,2020-09-05,2020-09-11, 2020-09-05 to 2020-09-11,25.67,24.78,25.18285714,30.61,28.12,29.19142857,23.25,21.93,22.72857143,86.34,81.49,83.37714286,22.89,2.71,9.22,9,False,False,True,36,-0.935016243,-0.354604887,3.897142857,2.65,0.037142857,2.84,5.91,3.964285714,25.41714286,26.41,25.95571429,25.10285714,25.09571429,24.60714286,82.82428571,79.27142857,81.57142857,84.76857143,84.96142857,84.30714286,0
Kalutara,101,2021-12-04,2021-12-10, 2021-12-04 to 2021-12-10,27.11,26.58,26.77285714,29.74,28.34,28.97285714,25.62,23.69,24.89285714,86.2,79.81,83.00285714,35.24,0.69,8.728571429,12,False,True,False,48,-0.464723172,0.885456026,10.51142857,16.44857143,9.355714286,14.51571429,30.84142857,12.15857143,26.47142857,26.24285714,26.59,26.30857143,26.26428571,26.05571429,84.70571429,85.26714286,87.41714286,85.94,87.80285714,86.69285714,0
Vavuniya,294,2025-08-16,2025-08-22, 2025-08-16 to 2025-08-22,29.65,28.14,28.87571429,35.15,31.22,33.21714286,26.15,24.71,25.64,74.06,68.8,71.90285714,0.99,0.06,0.301428571,8,False,False,True,33,-0.748510748,-0.663122658,1.28,4.354285714,0.448571429,0.854285714,0.474285714,0.044285714,28.41714286,28.17142857,29.35857143,28.50428571,29.03571429,29.49,73.93,78.31285714,68.98571429,73.32285714,73.23571429,74.24857143,0
Galle,79,2021-07-03,2021-07-09, 2021-07-03 to 2021-07-09,28.1,27.31,27.76571429,28.57,27.75,28.23857143,27.76,26.89,27.34857143,85.67,82.93,84.47571429,22.63,4.58,10.77,7,False,False,True,26,-3.22e-16,-1.0,4.712857143,3.418571429,2.83,6.198571429,7.924285714,12.80857143,27.75714286,27.89142857,27.89428571,27.96142857,28.14285714,28.65142857,82.57142857,83.74,84.03285714,84.44428571,83.36,83.32714286,0
Kurunegala,155,2022-12-17,2022-12-23, 2022-12-17 to 2022-12-23,24.11,22.72,23.32857143,28.01,24.76,26.15571429,22.29,20.26,21.48714286,95.58,91.68,93.47285714,32.73,4.72,16.49857143,12,False,True,False,50,-0.239315664,0.970941817,1.692857143,7.614285714,4.472857143,0.441428571,10.73714286,14.39,23.57,22.88285714,24.08428571,23.42714286,23.25142857,23.83428571,87.28857143,89.84142857,87.04714286,87.58857143,89.90571429,91.30714286,0
Ratnapura,244,2024-08-31,2024-09-06, 2024-08-31 to 2024-09-06,25.91,24.8,25.31571429,29.34,27.41,28.43,24.07,22.66,23.29857143,89.21,86.21,87.54857143,12.36,0.93,4.3,8,False,False,True,35,-0.885456026,-0.464723172,1.955714286,8.107142857,5.732857143,2.638571429,3.851428571,0.85,25.43285714,24.96714286,25.41,25.36571429,25.56,25.95142857,85.97142857,88.74857143,89.14,86.29571429,86.88142857,85.62571429,1
Ampara,199,2023-10-21,2023-10-27, 2023-10-21 to 2023-10-27,28.02,26.81,27.55571429,29.76,27.6,28.91428571,26.86,26.23,26.52285714,86.01,76.73,80.00285714,40.74,0.18,12.97142857,10,True,False,False,42,-0.935016243,0.354604887,18.78428571,18.27714286,24.06571429,8.724285714,11.76857143,2.39,27.46285714,27.72285714,27.92714286,28.28428571,28.04285714,28.67,81.66,84.67,84.01428571,81.31142857,81.20714286,77.39571429,0
Kegalle,88,2021-09-04,2021-09-10, 2021-09-04 to 2021-09-10,25.78,25.05,25.34857143,30.25,27.89,29.13428571,23.41,22.75,23.08857143,87.88,83.5,85.84,8.83,0.24,2.945714286,9,False,False,True,35,-0.885456026,-0.464723172,3.532857143,4.898571429,0.877142857,6.724285714,0.35,4.138571429,25.06571429,24.89,24.86714286,24.74142857,25.23,25.08428571,86.64285714,86.83571429,85.11,88.11285714,86.23428571,87.30571429,0
Mullaitivu,81,2021-07-17,2021-07-23, 2021-07-17 to 2021-07-23,29.4,28.4,28.98285714,31.42,29.4,30.72,27.89,27.17,27.61714286,82.1,76.21,78.30428571,12.25,0.29,3.315714286,7,False,False,True,28,-0.239315664,-0.970941817,5.27,3.465714286,1.852857143,0.968571429,0.92,0.878571429,29.04142857,29.02857143,28.96285714,29.06714286,29.39142857,28.97428571,74.94571429,79.84142857,77.31,78.70142857,77.05571429,80.21,0
Kegalle,219,2024-03-09,2024-03-15, 2024-03-09 to 2024-03-15,26.38,23.82,24.94571429,32.77,30.37,31.23571429,20.93,18.24,19.71,82.99,73.77,78.74142857,0.18,0.0,0.031428571,3,False,False,False,10,0.935016243,0.354604887,0.008571429,0.235714286,0.68,0.745714286,1.671428571,4.645714286,24.18142857,24.85,25.15428571,24.11571429,23.48,24.20714286,83.27857143,86.91571429,86.99142857,88.79428571,89.59428571,91.4,1
Trincomalee,152,2022-11-26,2022-12-02, 2022-11-26 to 2022-12-02,27.06,26.26,26.57,28.46,27.93,28.24,25.87,24.77,25.22428571,83.45,80.05,81.7,19.26,0.17,4.865714286,11,True,False,False,47,-0.568064747,0.822983866,0.278571429,7.082857143,17.44142857,24.40571429,5.852857143,14.32714286,26.39571429,26.35714286,26.73857143,26.84571429,27.27714286,27.28,81.34285714,82.61,84.82857143,84.74571429,78.37857143,82.32,0
Matara,101,2021-12-04,2021-12-10, 2021-12-04 to 2021-12-10,27.26,26.63,26.97285714,29.32,28.04,28.81,26.09,24.57,25.43,87.2,82.18,84.16428571,26.42,1.5,8.088571429,12,False,True,False,48,-0.464723172,0.885456026,11.59571429,13.06285714,6.607142857,10.56428571,22.51285714,13.69,26.66714286,26.75428571,27.15142857,26.85857143,26.77571429,26.57,84.13714286,82.26428571,85.36142857,84.45285714,86.09857143,84.55142857,0
Hambantota,63,2021-03-13,2021-03-19, 2021-03-13 to 2021-03-19,27.79,26.54,27.33,29.57,27.32,28.51714286,26.52,25.93,26.25285714,85.3,78.85,81.49714286,7.61,0.39,2.814285714,3,False,False,False,10,0.935016243,0.354604887,13.97428571,1.192857143,2.604285714,0.754285714,1.597142857,5.96,27.14,26.95714286,27.13285714,27.09714286,26.45142857,26.60857143,84.75857143,75.92571429,83.12428571,81.40714286,82.57285714,85.29428571,1
Mannar,19,2020-05-09,2020-05-15, 2020-05-09 to 2020-05-15,30.44,29.11,29.85714286,33.33,30.74,32.11285714,28.72,27.11,27.85142857,79.58,70.65,75.39285714,16.59,1.8,7.444285714,5,False,False,True,19,0.748510748,-0.663122658,3.728571429,2.075714286,2.71,1.728571429,0.93,0.022857143,30.38142857,30.34285714,30.87857143,30.59428571,30.21428571,29.33571429,72.59,73.44,68.81714286,67.33428571,67.99428571,65.66428571,0
Kegalle,262,2025-01-04,2025-01-10, 2025-01-04 to 2025-01-10,24.12,22.46,23.36714286,28.73,26.97,27.67571429,22.12,18.7,20.13857143,92.53,84.29,89.21857143,6.25,0.02,2.007142857,1,False,True,False,1,0.12053668,0.992708874,8.907142857,1.655714286,9.528571429,5.717142857,0.268571429,20.17857143,23.8,24.42857143,24.33142857,24.36857143,24.49714286,23.98857143,90.97857143,88.69142857,92.26142857,89.45,87.68,93.71714286,0
Kandy,107,2022-01-15,2022-01-21, 2022-01-15 to 2022-01-21,24.25,21.5,23.1,28.91,27.16,27.66,21.45,16.39,19.64428571,90.36,79.98,87.46714286,2.6,0.0,0.841428571,1,False,True,False,2,0.239315664,0.970941817,2.79,11.64142857,1.977142857,3.524285714,9.212857143,3.018571429,24.01142857,24.17857143,22.59142857,23.20571429,23.75,24.42142857,90.79571429,91.80857143,88.57857143,90.06714286,92.64,88.51142857,2
Kandy,35,2020-08-29,2020-09-04, 2020-08-29 to 2020-09-04,26.01,24.69,25.41714286,30.96,28.5,29.82142857,23.16,21.83,22.63571429,86.71,79.5,82.82428571,8.85,0.12,3.897142857,8,False,False,True,35,-0.885456026,-0.464723172,2.65,0.037142857,2.84,5.91,3.964285714,3.957142857,26.41,25.95571429,25.10285714,25.09571429,24.60714286,25.40142857,79.27142857,81.57142857,84.76857143,84.96142857,84.30714286,85.09,0
Polonnaruwa,45,2020-11-07,2020-11-13, 2020-11-07 to 2020-11-13,27.57,26.29,26.88714286,30.72,28.28,29.09571429,25.67,24.24,25.21571429,90.56,82.69,87.58142857,52.49,5.97,23.98142857,11,True,False,False,45,-0.748510748,0.663122658,6.108571429,2.28,0.601428571,1.515714286,0.665714286,3.012857143,28.28571429,28.53428571,28.70285714,28.24142857,28.48714286,27.74142857,76.28857143,73.12428571,72.31285714,74.36428571,71.15,77.32714286,0
Galle,290,2025-07-19,2025-07-25, 2025-07-19 to 2025-07-25,26.9,26.55,26.67285714,27.49,27.02,27.20571429,26.5,25.87,26.18428571,93.54,87.35,90.39,10.56,2.3,6.237142857,7,False,False,True,29,-0.354604887,-0.935016243,3.862857143,1.108571429,0.82,1.534285714,5.34,5.644285714,27.36142857,27.95857143,27.93714286,28.03,27.69714286,28.07,85.85428571,87.09714286,85.39428571,85.21,85.67,84.92714286,0
Ratnapura,146,2022-10-15,2022-10-21, 2022-10-15 to 2022-10-21,24.54,23.83,24.27285714,28.41,26.74,27.56142857,22.71,21.79,22.26857143,91.35,87.97,89.30285714,18.97,8.14,13.05857143,10,True,False,False,41,-0.970941817,0.239315664,8.912857143,4.034285714,2.564285714,0.235714286,0.11,5.387142857,24.47142857,24.42857143,24.91285714,24.92857143,24.67714286,24.34857143,89.2,87.13571429,86.7,86.10857143,87.57428571,90.63,0
Nuwara Eliya,195,2023-09-23,2023-09-29, 2023-09-23 to 2023-09-29,23.48,22.31,22.99142857,27.01,25.11,26.09857143,21.65,20.64,21.09,91.26,89.58,90.58428571,24.7,4.52,13.58714286,9,False,False,True,38,-0.992708874,-0.12053668,10.59142857,5.984285714,14.96428571,8.478571429,1.321428571,1.248571429,22.94714286,22.81142857,22.94285714,23.43285714,23.76285714,23.40857143,89.01857143,88.71857143,89.68428571,88.48,85.68142857,85.42714286,0
Polonnaruwa,285,2025-06-14,2025-06-20, 2025-06-14 to 2025-06-20,27.45,26.99,27.27857143,31.24,29.77,30.76,25.49,24.32,24.87142857,85.36,81.66,83.25714286,1.64,0.33,0.815714286,6,False,False,True,24,0.239315664,-0.970941817,1.101428571,0.442857143,2.151428571,5.197142857,1.79,5.215714286,27.58857143,27.78428571,27.47428571,27.59285714,28.09571429,28.45428571,83.79,85.04714286,84.53142857,86.04,83.97857143,80.44714286,1
